Level,Date and Time,Source,Event ID,Task Category,Activity,Stage,DefenderResponse,Signature
7/2/2021 8:12:57 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{15C20B67-12E7-4BB6-92BB-7AFF07997402},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:12:32 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{BCBB9860-C012-4AD7-A938-6E337AE6ABA5},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:12:24 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{BCBB9860-C012-4AD7-A938-6E337AE6ABA5},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:12:12 AM,Microsoft Office 12 Sessions,7003,,"ID: 0, Application Name: Microsoft Office Word, Application Version: 12.0.4518.1014, Microsoft Office Version: 12.0.4518.1014. This session was terminated unexpectedly.",Normal,Benign,Benign,
7/2/2021 8:12:12 AM,Microsoft Office 12 Sessions,7003,,"ID: 3, Application Name: Microsoft Office PowerPoint, Application Version: 12.0.4518.1014, Microsoft Office Version: 12.0.4518.1014. This session was terminated unexpectedly.",Normal,Benign,Benign,
7/2/2021 8:11:31 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:11:30 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:11:30 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:11:30 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{15C20B67-12E7-4BB6-92BB-7AFF07997402},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:11:30 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:11:30 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:11:01 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:11:01 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:11:01 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:11:01 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:11:01 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{15C20B67-12E7-4BB6-92BB-7AFF07997402},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:11:01 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:59 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:58 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{3480A401-BDE9-4407-BC02-798A866AC051},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{30AD8C8E-AE85-42FA-B9E8-7E99E3DFBFC5},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:57 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{3480A401-BDE9-4407-BC02-798A866AC051},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{30AD8C8E-AE85-42FA-B9E8-7E99E3DFBFC5},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:45 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{BCBB9860-C012-4AD7-A938-6E337AE6ABA5},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:40 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:39 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:39 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:39 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:39 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:37 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{15C20B67-12E7-4BB6-92BB-7AFF07997402},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:29 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:29 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:29 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:28 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:28 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{15C20B67-12E7-4BB6-92BB-7AFF07997402},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:28 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:23 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:23 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{3480A401-BDE9-4407-BC02-798A866AC051},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{30AD8C8E-AE85-42FA-B9E8-7E99E3DFBFC5},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:22 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{3480A401-BDE9-4407-BC02-798A866AC051},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{30AD8C8E-AE85-42FA-B9E8-7E99E3DFBFC5},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:10:16 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{BCBB9860-C012-4AD7-A938-6E337AE6ABA5},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:09:33 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{BCBB9860-C012-4AD7-A938-6E337AE6ABA5},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:09:27 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:09:27 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:09:27 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:09:27 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:09:27 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:09:27 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{15C20B67-12E7-4BB6-92BB-7AFF07997402},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:08:53 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 8:08:53 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{3480A401-BDE9-4407-BC02-798A866AC051},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{30AD8C8E-AE85-42FA-B9E8-7E99E3DFBFC5},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
